ID11267 53.69 39.91 45.7 6.42935776805 NaN 2.92450100071 -0.0227457920073 -0.0186229573767 234.582467361 -51.1475080023
ID17244p 104.92 -2.75 31.9 6.04238087774 NaN 2.6817432075 0.00401600019261 0.00507308509946 89.6169957509 97.6377458191
ID234 54.58 39.2 42.7 5.79428571429 NaN 2.76255228731 0.00416000019014 0.00337570015714 226.310726449 -33.684438385
ID11260 34.29 26.08 29 6.03074137931 NaN 2.72459953167 0.0109361919853 0.000518592006337 79.2923317258 27.7084191598
ID2306 21.93 63.12 41.6 6.52326322115 NaN 2.91102910247 0.019426111541 0.0131946857745 245.362030068 -44.7962896825
ID1627 -94.3 29.97 33 5.48755606061 NaN 2.78168502396 0.0126640002131 0.0106251232252 145.766043181 -8.19513271403
ID2073 -76.45 38.27 25.1 5.87806772908 NaN 2.78432243306 0.0295840017404 0.013688064225 150.37775274 -18.5383564665
ID10734 -16.37 22.54 28.2 6.44117021277 NaN 2.88076311852 0.00484812836304 0.0135768080466 141.128345853 44.3127197707
ID1657 130.64 -11.42 31.41 6.08146768545 NaN 2.83747647277 0.0393231374099 0.0156898527117 224.620847332 93.9708634316
ID12080 -76.45 38.27 25.9 5.93076640927 NaN 2.76767918022 0.0295840017404 0.013688064225 150.37775274 -18.5383564665
ID7961 117.91 39.8 31.1 6.07298392283 NaN 2.7847943628 0.0132480003089 0.0145587717444 67.6086500702 -4.63022488713
ID7960 118.11 39.57 33.8 6.21471301775 NaN 2.88074994436 0.0100207360656 0.0111251337516 68.8246156126 -5.58983739195
ID13012 -67.13 44.74 34.2 6.53513888889 NaN 2.90357966664 0.04147731339 0.00767443555144 133.148464106 -10.6432360153
ID12074 -77.41 34.52 17 6.25932352941 NaN 2.7974472347 0.00367731217 0.000109642559863 163.170130498 -28.6157471017
ID95 -59.85 43.94 35 5.60724571429 NaN 2.69892144408 0.00308000014071 -0.0127849846035 163.351896639 -27.2386590366
ID12072 -77.6 34.84 36 6.31091666667 NaN 2.82618325225 0.0275520000905 0.022034511745 160.521707507 -23.8715682068
ID2080 -96.96 28.56 29.94 5.13141449566 NaN 2.65333382852 0.0181903359599 0.0140577953392 155.908861214 -18.2897492341
ID1628 -94.22 29.67 33 5.46 NaN 2.76636471805 0.00200000009499 0.00105280644487 149.67497671 -7.29458499126
ID11481 37.22 21.16 19.6 6.22237244898 NaN 2.89725504376 0.00953344007593 -0.00444359313572 52.4405595883 18.4085607489
ID4998 88.2 22.7 36 5.66597222222 NaN 2.84792436846 0.00600000005215 0.00714196125045 142.235224303 -27.4309902191
ID5080 76.47 70.85 40.13 6.0644393222 NaN 2.87356443975 0.0169520009458 0.0245340560228 176.574748377 -45.2742244592
ID2738 56.63 40.98 42.4 6.17597877358 NaN 2.85738178279 -0.0261491205609 -0.00557594914521 177.261711677 -12.3439426319
ID4822 79.6 67.2 42.9 6.21833449883 NaN 2.97156050655 0.0120000001043 0.0111112594604 173.42162001 -45.7552490234
ID2671 56.07 41.13 31 6.34309677419 NaN 2.92300530042 -0.00503200003085 0.00342073022436 182.446645498 -10.0982623387
ID2739 56.07 41.13 43.8 6.38328767123 NaN 2.90092605665 -0.00503200003085 0.00342073022436 182.446645498 -10.0982623387
ID6898p 51.4 48.6 34 5.63340147059 NaN 2.70432131439 -0.00999999977648 -0.00974739901721 272.665166086 -64.7636260986
ID4809 47.5 46.75 42.8 6.15607476636 NaN 2.83243323649 -0.0170000009239 -0.0161412563175 269.808473587 -54.4223096371
ID3960 115.91 30.02 35.5 6.33456338028 NaN 2.85876832483 0.0235236493928 0.0212085452456 79.1110557504 -18.0869955142
ID2698 54.46 39.08 41 5.63998780488 NaN 2.69584337464 0.00906015998973 0.0061560365496 225.840430175 -35.8378934731
ID11311 34.58 25.62 19.4 6.06777061856 NaN 2.8082382821 0.0214231034713 0.00814613925304 72.7221897775 29.3119156829
ID11305 28.5 30.99 34 6.06963235294 NaN 2.80806522705 0.0265120007545 0.0249591779709 228.005857186 0.0424575124831
ID2672 56.63 40.98 29.9 6.20827759197 NaN 2.90548784885 -0.0261491205609 -0.00557594914521 177.261711677 -12.3439426319
ID2882 10.5 56.5 34 5.67610294118 NaN 2.73145322204 0.0410000011325 0.0151494340971 166.203201294 6.66800832748
ID7483 27.5 45.37 23.1 5.62445887446 NaN 2.74784537098 0.0177999994755 0.0182638695091 144.672637111 24.2470163469
ID3381 12.05 55.63 30 6.20623333333 NaN 2.88864299728 0.0391120005548 0.0237134962976 164.848162418 1.79501905515
ID2935 10.34 57.62 24.3 6.21405349794 NaN 2.84405883198 0.0163793926652 0.00346253966168 176.590837072 11.5955481431
ID2064 45.93 44.46 40 6.20175 NaN 2.9462630337 -0.00529971192053 -0.00504408505875 216.593886238 -15.4313759382
ID3352 -8.7 39.16 31 6.30612903226 NaN 2.86206488284 0.00585600007325 0.0241201442927 96.485067911 71.9102302856
ID6899p 51.75 49 34 5.76273235294 NaN 2.73050332983 -0.00300000002608 -0.00313017098233 273.280115128 -64.1293654442
ID2065 45.93 44.91 41.2 6.09236650485 NaN 2.93650839297 -0.00209049611398 -0.00326598144302 228.349734243 -23.0300165244
ID5078 69.95 72.57 42 6.07273809524 NaN 2.87360615465 0.022031999886 0.0212389372587 188.360069403 -50.4060739945
ID2932 12.59 56.14 40 6.3999 NaN 2.85772506135 0.00361632003056 -0.000316938290771 178.667338898 -0.00540240500105
ID2067 45.95 45.81 45.8 6.5418231441 NaN 3.01464178659 -0.0136240003705 -0.0140863800868 246.981880149 -35.7596792035
ID7484 27.98 45.25 16.2 5.84941358025 NaN 2.77317530661 0.00107200005651 0.00463097297028 148.612842134 20.7268647842
ID3967 115.91 30.02 33.5 6.22284328358 NaN 2.82731734074 0.0235236493928 0.0212085452456 79.1110557504 -18.0869955142
ID15212 38.99 -16.99 33.1 6.5683081571 NaN 2.9203550304 0.00342054409644 0.00207652680646 159.472567374 -16.3115495758
ID2066 45.94 45.36 44.1 6.37990929705 NaN 2.98874172755 -0.0098954877615 -0.00866319374323 238.589081811 -29.8811065386
ID6895p 50.35 47.4 40 6.11759625 NaN 2.8715912349 -0.019999999553 -0.0199442971498 271.647014546 -58.4222006798
ID9680p 35.21 30.64 35.1 6.1393019943 NaN 2.86556532021 -0.0586926101216 -0.0185083020363 39.7041708213 44.63585665
ID4467 52.42 48.49 35 5.6639 NaN 2.72418448197 -0.0100580477636 -0.00810522176641 278.139632811 -61.5237896879
ID4103 116.86 37.42 30 6.06988333333 NaN 2.81348841375 0.0159765767556 0.0163972044445 66.6366993239 -13.6488960239
ID18998p 121.19 31 30 6.13316666667 NaN 2.78387129145 0.00337600008771 0.00387093783915 63.3011996545 9.79463798523
ID7972 -22.6 63.85 15.1 6.39289072848 NaN 2.95827533374 0.0450000017881 0.0132717555389 63.42757407 62.4832646847
ID4102 117.23 37.21 29.3 6.00182593857 NaN 2.82793321711 0.0160862088515 0.0155777873383 68.4398422112 -12.679809492
ID4462 76.33 67.86 35.4 6.1256920904 NaN 2.89890866922 0.0195579520997 0.021775469381 164.718046842 -45.8684941015
ID1491 -77.72 34.53 35 6.30990714286 NaN 2.81867001058 0.00678489619321 0.00858254138684 162.668565157 -24.8725539316
ID4271 -111.06 75.52 34.36 6.17544965076 NaN 2.77380263331 0.000813760038786 -0.0119993441886 196.307596528 -64.8359674014
ID3287 -166.79 68.35 32.22 5.81308193669 NaN 2.76413983689 1.45519147972e-16 -0.0102320504412 120.412096341 -38.5965362377
ID1862 34.48 45.67 39.7 6.19896725441 NaN 2.93073240672 0.0201558394234 0.0164219498876 193.91274955 -7.50496563439
ID2953 28.5 30.1 33 5.84206060606 NaN 2.75305017482 0.00200000009499 0.00796996243298 212.157765503 24.1840267181
ID4111 115.79 39.08 33 6.09157121212 NaN 2.83231185933 0.0156053122541 0.0169714705905 56.6360963088 -4.4838536323
ID1860 34.89 46.47 40.5 6.28541975309 NaN 2.86415369837 0.0260236165403 0.023673221517 209.869002063 1.72161263303
ID4273 -116.31 77.03 38.18 5.89245023573 NaN 2.71009932465 0.00322745614617 0.00228432088535 206.018604638 -45.2166872638
ID1861 34.61 46.11 39.5 6.2883164557 NaN 2.91105468333 0.00554137600841 0.0039130999265 201.609682307 -1.51186637218
ID4104 115.97 37.92 30.8 6.10556818182 NaN 2.82084476265 0.017070272804 0.0173655194513 60.2596381866 -11.8261974259
ID4589p 53.7 39.45 41.5 5.84107951807 NaN 2.7981924893 -0.0140000004321 -0.0160643253475 231.546479384 -52.9417259693
ID6871 43.4 66 34 6.43394117647 NaN 2.93196384775 0.0130000002682 0.0104344682768 241.261250732 -11.1507024765
ID3289 -163.02 69.73 27.78 5.63138948884 NaN 2.75735875273 0.000440640020928 -0.000581633295382 164.488919776 -35.7427191687
ID1845 34.92 46.45 40.2 6.94337064677 NaN 3.14629273026 0.0206079996526 0.0219703053981 209.893281775 1.23276803672
ID6870 42 66.3 38 6.403 NaN 2.90927124573 0.0109999999404 0.0123811298981 243.539934448 -9.31980514526
ID5000 88.5 22.7 32 5.462046875 NaN 2.63117604337 0.00899999961257 0.00689580710605 139.359928101 -26.9771633148
ID6900p 52.1 49.4 34 5.74220294118 NaN 2.7416770914 -0.0410000011325 -0.0248989537358 273.095394113 -61.8758125305
ID302 -64.95 47.5 46.3 6.5218412527 NaN 2.9394976587 0.0250000003725 0.0153660243377 175.508439789 -37.4404110909
ID6724 33.4 45.2 33 6.68154545455 NaN 2.99574800868 0.00300000002608 0.0062565272674 178.876894273 -5.61589813232
ID6901p 52.45 49.8 32 5.703734375 NaN 2.71101877283 0.00999999977648 0.00929535739124 271.758223423 -58.1146919727
ID4456 75 68.71 38.75 6.29967096774 NaN 2.90342813515 0.0115040000454 0.0148314291611 162.646768245 -45.6216357155
ID307 -53.55 49.2 41.5 6.8648060241 NaN 3.06584550144 0.00899999961257 0.00806427001953 171.65132168 13.8638532758
ID4468 50 48.77 31.25 5.635392 NaN 2.81924456948 -0.00792000044137 -0.00897428913414 264.747440956 -65.8010681229
ID18588 -7.37 33.71 37.45 6.58651535381 NaN 2.93817925328 0.00517484774708 0.0209037783421 91.5798612426 31.4096665411
ID4469 47.3 48.44 40 5.749625 NaN 2.73600137545 -0.00468000015989 -0.00657309307158 260.712313082 -57.1193118286
ID4455 73.33 68.57 36.25 6.18243448276 NaN 2.85997653517 0.0275008645004 0.0209936212254 161.300670499 -45.9170685712
ID2731 54.95 45.62 46.3 6.34468682505 NaN 2.94498709447 0.00547199996561 0.00043594024051 225.926449995 -24.5820056896
ID161 22.95 59.77 26.4 6.09607954545 NaN 2.75200159643 -0.00236800006032 -0.0146935325786 234.949128348 -42.5884516881
ID1991 36.25 46.67 39.8 5.74170854271 NaN 2.6626873773 0.00621600020956 0.00566636651754 228.300299129 -2.83788909899
ID11246 37.07 25.5 19.8 6.55878787879 NaN 2.92241705493 0.0134240003377 0.0165410925448 58.5912247211 35.5990932522
ID6896p 50.7 47.8 38.5 6.00364935065 NaN 2.82619687414 -0.0179999992251 -0.0179911199957 271.300178252 -61.6054077148
ID2068 45.96 46.27 45.9 6.57005446623 NaN 3.0468266028 -0.0129344642532 -0.0135429880518 253.608142489 -40.6468700136
ID2732 54.86 46.05 39.3 6.376043257 NaN 2.94525205137 -0.00292000008002 -0.00786826066673 241.997925019 -30.3342835789
ID2530 3.11 39.79 24.4 5.84930327869 NaN 2.73641831801 -0.00108659204499 0.0249054336438 71.1351015275 25.2941437547
ID1414 20.55 63.84 40 6.50619375 NaN 2.90486252097 0.0114640001506 0.0220400230587 245.022836256 -40.4126054363
ID2733 54.77 46.48 35.1 6.16612535613 NaN 2.90845154898 -0.00366732802317 -0.0101964949338 256.350984445 -35.9800242136
ID2069 45.98 47.17 43.2 6.46582175926 NaN 3.02437430502 -0.00179731209219 -0.00250748799221 261.24652423 -46.6032842521
ID4408 34.56 46.09 40.52 6.18634007897 NaN 2.91479140126 0.00399276795162 0.0055581808331 200.813557518 -1.42886433365
ID4811 53 47.7 41.7 6.18565347722 NaN 2.88213892532 -0.0219999998808 -0.0214998461306 278.578356934 -53.2399177551
ID2695 54.43 37.76 32 5.815140625 NaN 2.87809717493 -0.00129465606279 -0.00114701649002 193.645647446 -22.7298295514
ID3973p 115.91 30.02 35.5 6.16173239437 NaN 2.82747018067 0.0235236493928 0.0212085452456 79.1110557504 -18.0869955142
ID4810 50.3 47.3 41.4 6.21242149758 NaN 2.91518746063 -0.019999999553 -0.0204904340208 271.9248336 -57.4031143188
ID6897p 51.05 48.2 35.5 5.79215070423 NaN 2.7584637535 -0.01600000076 -0.0157122090459 271.800417541 -63.8402056694
ID2734 54.68 46.91 36.2 6.17959944751 NaN 2.92830955787 0.00541388810986 0.00444966641452 268.210738784 -41.2003669927
ID2697 54.45 38.64 32.2 5.90976708075 NaN 2.88538066745 0.0183279992789 0.0183891112804 218.508905257 -33.5123705187
ID2682 57.42 42.11 36.5 6.22736986301 NaN 2.88116799048 0.00200000009499 0.00200201188526 153.966104821 -21.2586391377
ID2696 54.44 38.2 29.4 5.97736394558 NaN 2.92329672586 0.00240000006463 0.00125915694144 207.632050136 -29.0224342499
ID1943 34.77 45.5 16.5 5.9713030303 NaN 2.83879886018 0.0147999997139 0.0160008334592 194.071506335 -12.5836095653
STOR -5.375 58.23667 26.8 NaN 3.87238423187 3.04831616961 0.0562398447031 -0.0186352500167 117.98755259 30.9638625071
JSA -2.171667 49.18833 31 NaN 3.98320842026 3.10752995318 0.0266903126307 0.0198410582875 160.285871281 12.6156740456
T7BG 6.47311843297 52.1540919758 32 NaN 3.45857294344 2.7807705426 0.0120382958342 0.0147997105723 116.615634716 9.04751711189
NWG30 6.625 58.145757418 28 NaN 3.37493063545 2.80825443897 0.0982499972323 0.00876471945217 149.555958556 11.0779556959
FCC -94.0866 58.7616 42 NaN 3.78420848418 2.93231202822 0.00642486258191 0.00395347558356 221.910695212 -100.929502404
CTSN -82.484642 62.851799 36 NaN 3.60417424208 2.87295504776 0.000997937524914 0.00134132445917 235.228288191 -86.2914065363
AKVQ -78.19122 60.80801 50 NaN 3.85279132762 3.0254326569 0.00044028135131 -0.00218478493876 227.622082905 -67.7967697259
YRTN -92.1095 62.8102 40 NaN 3.80471999374 2.97286241066 -0.00191396986593 -0.000309859364642 221.925609865 -99.2847792513
ILON -81.824217 69.3712 38 NaN 3.72179043879 2.92018837254 0.0322818199256 -0.000513474795686 235.036006881 -93.9099752008
ARVN -94.07014 61.09764 40 NaN 3.62960670829 2.88416013056 0.000819127169451 -0.00144331832457 230.484492927 -114.341106189
MCMN -92.29769 63.3043 38 NaN 3.77985698096 2.94838400002 0.0182192983283 0.0200848699812 215.83553348 -94.4375286436
INUQ -78.11861 58.45092 44 NaN 3.80245601316 2.97484347873 0.0130658006314 0.0223011340843 249.881331227 -77.8657252688
DORN -76.530502 64.229942 38 NaN 3.78452262412 2.95910187736 0.012540270901 0.0201555148218 226.123741506 -87.2152038796
